AÑO,SEMESTRE,TRIMESTRE,DPTO,MUNICIPIO,ESPECIE,TIPO PRODUCTO,FUENTE,VOLUMEN M3
2017,II,III,Antioquia,Caldas,Eucalyptus spp,Pulpa,ICA,78
2017,II,III,Antioquia,Caldas,Eucalyptus spp,Rolliza,ICA,454
2017,II,III,Antioquia,Caldas,Pinus maximinoi H.E. Moore,Pulpa,ICA,380
2017,II,III,Antioquia,Caldas,Pinus oocarpa,Otros,ICA,348
2017,II,III,Antioquia,Caldas,Pinus patula,Cercos,ICA,17
2017,II,III,Antioquia,Caldas,Pinus patula,Otros,ICA,95
2017,II,III,Antioquia,Caldas,Pinus patula,Pulpa,ICA,196
2017,II,III,Antioquia,Caldas,Pinus patula,Rolliza,ICA,2669
2017,II,III,Antioquia,Canasgordas,Cupressus lusitanica Mill.,Bloque,ICA,10
2017,II,III,Antioquia,Canasgordas,Cupressus lusitanica Mill.,Limatón,ICA,10
2017,II,III,Antioquia,Caramanta,Eucalyptus grandis,Bloque,ICA,706
2017,II,III,Antioquia,Caramanta,Pinus patula,Bloque,ICA,216
2017,II,III,Antioquia,Carepa,Gmelina arborea,Bloque,ICA,123
2017,II,III,Antioquia,Carepa,Tabebuia rosea,Bloque,ICA,755
2017,II,III,Antioquia,Carepa,Tectona grandis L. Fil,Bloque,ICA,203
2017,II,III,Antioquia,Carepa,Tectona grandis L. Fil,Otros,ICA,17
2017,II,III,Antioquia,Carmen De Viboral,Pinus patula,Bloque,ICA,101
2017,II,III,Antioquia,Carmen De Viboral,Pinus patula,Rolliza,ICA,64
2017,II,III,Antioquia,Carolina,Pinus oocarpa,Bloque,ICA,143
2017,II,III,Antioquia,Carolina,Pinus oocarpa,Pulpa,ICA,113
2017,II,III,Antioquia,Carolina,Pinus patula,Bloque,ICA,267
2017,II,III,Antioquia,Carolina,Pinus patula,Otros,ICA,117
2017,II,III,Antioquia,Carolina,Pinus patula,Pulpa,ICA,425
2017,II,III,Antioquia,Caucasia,Acacia mangium,Bloque,ICA,40
2017,II,III,Antioquia,Caucasia,Acacia mangium,Otros,ICA,35
2017,II,III,Antioquia,Caucasia,Acacia mangium,Rolliza,ICA,415
2017,II,III,Antioquia,Caucasia,Eucalyptus pellita,Rolliza,ICA,540
2017,II,III,Antioquia,Caucasia,Tectona grandis L. Fil,Pulpa,ICA,25
2017,II,III,Antioquia,Caucasia,Tectona grandis L. Fil,Rolliza,ICA,50
2017,II,III,Antioquia,Chigorodó,Acacia mangium,Bloque,ICA,166
2017,II,III,Antioquia,Chigorodó,Gmelina arborea,Bloque,ICA,196
2017,II,III,Antioquia,Chigorodó,Tectona grandis L. Fil,Bloque,ICA,271
2017,II,III,Antioquia,Chigorodó,Tectona grandis L. Fil,Rolliza,ICA,495
2017,II,III,Antioquia,Ciudad Bolívar,Pinus patula,Rolliza,ICA,907
2017,II,III,Antioquia,Concordia,Gmelina arborea,Bloque,ICA,85
2017,II,III,Antioquia,Concordia,Gmelina arborea,Pulpa,ICA,153
2017,II,III,Antioquia,Concordia,Gmelina arborea,Rolliza,ICA,123
2017,II,III,Antioquia,Concordia,Ochroma pyramidale,Rolliza,ICA,72
2017,II,III,Antioquia,Copacabana,Cupressus lusitanica Mill.,Bloque,ICA,8
2017,II,III,Antioquia,Copacabana,Eucalyptus grandis,Bloque,ICA,339
2017,II,III,Antioquia,Copacabana,Pinus oocarpa,Bloque,ICA,88
2017,II,III,Antioquia,Copacabana,Pinus patula,Bloque,ICA,272
2017,II,III,Antioquia,Copacabana,Pinus patula,Rolliza,ICA,16
2017,II,III,Antioquia,El Bagre,Acacia mangium,Rolliza,ICA,1229
2017,II,III,Antioquia,Envigado,Cupressus lusitanica Mill.,Bloque,ICA,34
2017,II,III,Antioquia,Envigado,Eucalyptus grandis,Rolliza,ICA,75
2017,II,III,Antioquia,Fredonia,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,16
2017,II,III,Antioquia,Fredonia,Pinus patula,Rolliza,ICA,174
2017,II,III,Antioquia,Frontino,Pinus oocarpa,Bloque,ICA,243
2017,II,III,Antioquia,Gomez Plata,Pinus maximinoi H.E. Moore,Bloque,ICA,169
2017,II,III,Antioquia,Gomez Plata,Pinus maximinoi H.E. Moore,Pulpa,ICA,839
2017,II,III,Antioquia,Gomez Plata,Pinus maximinoi H.E. Moore,Rolliza,ICA,321
2017,II,III,Antioquia,Guarne,Cupressus lusitanica Mill.,Bloque,ICA,34
2017,II,III,Antioquia,Guarne,Pinus patula,Bloque,ICA,170
2017,II,III,Antioquia,Guarne,Pinus patula,Rolliza,ICA,130
2017,II,III,Antioquia,Heliconia,Pinus oocarpa,Rolliza,ICA,25
2017,II,III,Antioquia,Heliconia,Pinus patula,Rolliza,ICA,3247
2017,II,III,Antioquia,Hispania,Eucalyptus grandis,Rolliza,ICA,198
2017,II,III,Antioquia,Jardín,Eucalyptus grandis,Bloque,ICA,17
2017,II,III,Antioquia,Jardín,Eucalyptus grandis,Pulpa,ICA,869
2017,II,III,Antioquia,Jardín,Eucalyptus grandis,Rolliza,ICA,1616
2017,II,III,Antioquia,Jardín,Eucalyptus spp,Bloque,ICA,18
2017,II,III,Antioquia,Jardín,Pinus maximinoi H.E. Moore,Pulpa,ICA,10
2017,II,III,Antioquia,Jardín,Pinus maximinoi H.E. Moore,Rolliza,ICA,169
2017,II,III,Antioquia,Jardín,Pinus patula,Bloque,ICA,18
2017,II,III,Antioquia,Jardín,Pinus patula,Otros,ICA,181
2017,II,III,Antioquia,Jardín,Pinus tecunumanii,Pulpa,ICA,15
2017,II,III,Antioquia,Jardín,Pinus tecunumanii,Rolliza,ICA,157
2017,II,III,Antioquia,Jericó,Eucalyptus grandis,Rolliza,ICA,735
2017,II,III,Antioquia,Jericó,Eucalyptus pellita,Rolliza,ICA,1767
2017,II,III,Antioquia,Jericó,Pinus maximinoi H.E. Moore,Bloque,ICA,10
2017,II,III,Antioquia,Jericó,Pinus maximinoi H.E. Moore,Pulpa,ICA,1453
2017,II,III,Antioquia,Jericó,Pinus maximinoi H.E. Moore,Rolliza,ICA,3763
2017,II,III,Antioquia,Jericó,Pinus maximinoi H.E. Moore,Tabla,ICA,18
2017,II,III,Antioquia,Jericó,Pinus tecunumanii,Tabla,ICA,18
2017,II,III,Antioquia,La Estrella,Eucalyptus grandis,Bloque,ICA,135
2017,II,III,Antioquia,La Estrella,Eucalyptus grandis,Rolliza,ICA,289
2017,II,III,Antioquia,Liborina,Cupressus lusitanica Mill.,Bloque,ICA,331
2017,II,III,Antioquia,Liborina,Cupressus lusitanica Mill.,Pulpa,ICA,19
2017,II,III,Antioquia,Liborina,Cupressus lusitanica Mill.,Rolliza,ICA,19
2017,II,III,Antioquia,Maceo,Pinus tecunumanii,Pulpa,ICA,1086
2017,II,III,Antioquia,Maceo,Pinus tecunumanii,Rolliza,ICA,56
2017,II,III,Antioquia,Marinilla,Pinus patula,Bloque,ICA,24
2017,II,III,Antioquia,Marinilla,Pinus patula,Rolliza,ICA,16
2017,II,III,Antioquia,Medellin,Cupressus lusitanica Mill.,Bloque,ICA,26
2017,II,III,Antioquia,Medellin,Cupressus lusitanica Mill.,Pulpa,ICA,18
2017,II,III,Antioquia,Medellin,Eucalyptus saligna,Rolliza,ICA,19
2017,II,III,Antioquia,Medellin,Pinus patula,Rolliza,ICA,1725
2017,II,III,Antioquia,Medellin,Pinus tecunumanii,Rolliza,ICA,3141
2017,II,III,Antioquia,Montebello,Cupressus lusitanica Mill.,Rolliza,ICA,275
2017,II,III,Antioquia,Mutata,Cariniana pyriformis,Bloque,ICA,5
2017,II,III,Antioquia,Mutata,Cedrela odorata L.,Bloque,ICA,224
2017,II,III,Antioquia,Mutata,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,46
2017,II,III,Antioquia,Mutata,Dipteryx oleifera,Bloque,ICA,5
2017,II,III,Antioquia,Mutata,Tectona grandis L. Fil,Rolliza,ICA,36
2017,II,III,Antioquia,Mutata,Terminalia ivorensis,Bloque,ICA,47
2017,II,III,Antioquia,Necoclí,Gmelina arborea,Bloque,ICA,1865
2017,II,III,Antioquia,Necoclí,Gmelina arborea,Otros,ICA,83
2017,II,III,Antioquia,Necoclí,Gmelina arborea,Rolliza,ICA,55
2017,II,III,Antioquia,Necoclí,Tabebuia rosea,Bloque,ICA,40
2017,II,III,Antioquia,Necoclí,Tectona grandis L. Fil,Bloque,ICA,230
2017,II,III,Antioquia,Necoclí,Tectona grandis L. Fil,Rolliza,ICA,1547
2017,II,III,Antioquia,Retiro,Cupressus lusitanica Mill.,Bloque,ICA,5
2017,II,III,Antioquia,Retiro,Cupressus lusitanica Mill.,Pulpa,ICA,19
2017,II,III,Antioquia,Retiro,Cupressus lusitanica Mill.,Rolliza,ICA,30
2017,II,III,Antioquia,Retiro,Eucalyptus grandis,Bloque,ICA,196
2017,II,III,Antioquia,Retiro,Eucalyptus grandis,Otros,ICA,34
2017,II,III,Antioquia,Retiro,Eucalyptus grandis,Pulpa,ICA,481
2017,II,III,Antioquia,Retiro,Eucalyptus grandis,Rolliza,ICA,110
2017,II,III,Antioquia,Retiro,Pinus maximinoi H.E. Moore,Pulpa,ICA,76
2017,II,III,Antioquia,Retiro,Pinus patula,Bloque,ICA,213
2017,II,III,Antioquia,Retiro,Pinus patula,Cercos,ICA,235
2017,II,III,Antioquia,Retiro,Pinus patula,Otros,ICA,285
2017,II,III,Antioquia,Retiro,Pinus patula,Pulpa,ICA,314
2017,II,III,Antioquia,Retiro,Pinus patula,Rolliza,ICA,9863
2017,II,III,Antioquia,Rionegro,Cupressus lusitanica Mill.,Bloque,ICA,184
2017,II,III,Antioquia,Rionegro,Cupressus lusitanica Mill.,Rolliza,ICA,85
2017,II,III,Antioquia,Rionegro,Eucalyptus grandis,Bloque,ICA,123
2017,II,III,Antioquia,Rionegro,Eucalyptus spp,Bloque,ICA,32
2017,II,III,Antioquia,Rionegro,Pinus patula,Bloque,ICA,31
2017,II,III,Antioquia,Salgar,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,14
2017,II,III,Antioquia,Salgar,Cupressus lusitanica Mill.,Rolliza,ICA,136
2017,II,III,Antioquia,San Andres De Cuerquia,Pinus patula,Rolliza,ICA,1744
2017,II,III,Antioquia,San Juan de Urabá,Gmelina arborea,Bloque,ICA,15
2017,II,III,Antioquia,San Juan de Urabá,Tabebuia rosea,Bloque,ICA,236
2017,II,III,Antioquia,San Pedro de Urabá,Cedrela odorata L.,Bloque,ICA,16
2017,II,III,Antioquia,San Pedro de Urabá,Tabebuia rosea,Bloque,ICA,6
2017,II,III,Antioquia,San Pedro de Urabá,Tectona grandis L. Fil,Bloque,ICA,439
2017,II,III,Antioquia,San Pedro de Urabá,Tectona grandis L. Fil,Rolliza,ICA,660
2017,II,III,Antioquia,San Roque,Acacia mangium,Bloque,ICA,163
2017,II,III,Antioquia,San Roque,Acacia mangium,Pulpa,ICA,219
2017,II,III,Antioquia,San Roque,Acacia mangium,Rolliza,ICA,7
2017,II,III,Antioquia,San Roque,Pinus tecunumanii,Bloque,ICA,286
2017,II,III,Antioquia,San Roque,Pinus tecunumanii,Pulpa,ICA,247
2017,II,III,Antioquia,San Vicente,Cupressus lusitanica Mill.,Bloque,ICA,38
2017,II,III,Antioquia,San Vicente,Pinus patula,Bloque,ICA,184
2017,II,III,Antioquia,Santa Bárbara,Pinus patula,Rolliza,ICA,1787
2017,II,III,Antioquia,Santa Rosa De Osos,Pinus patula,Bloque,ICA,17
2017,II,III,Antioquia,Santa Rosa De Osos,Pinus patula,Pulpa,ICA,1636
2017,II,III,Antioquia,Santa Rosa De Osos,Pinus patula,Rolliza,ICA,10706
2017,II,III,Antioquia,Sopetrán,Pinus patula,Otros,ICA,569
2017,II,III,Antioquia,Sopetrán,Tectona grandis L. Fil,Rolliza,ICA,14
2017,II,III,Antioquia,Tarso,Enterolobium cyclocarpum,Bloque,ICA,20
2017,II,III,Antioquia,Tarso,Gmelina arborea,Pulpa,ICA,230
2017,II,III,Antioquia,Tarso,Gmelina arborea,Rolliza,ICA,76
2017,II,III,Antioquia,Turbo,Cedrela spp.,Bloque,ICA,28
2017,II,III,Antioquia,Turbo,Gmelina arborea,Bloque,ICA,1172
2017,II,III,Antioquia,Turbo,Gmelina arborea,Otros,ICA,70
2017,II,III,Antioquia,Turbo,Gmelina arborea,Rolliza,ICA,177
2017,II,III,Antioquia,Turbo,Gmelina arborea,Tabla,ICA,36
2017,II,III,Antioquia,Turbo,Tabebuia rosea,Bloque,ICA,228
2017,II,III,Antioquia,Turbo,Tectona grandis L. Fil,Bloque,ICA,1643
2017,II,III,Antioquia,Turbo,Tectona grandis L. Fil,Rolliza,ICA,1188
2017,II,III,Antioquia,Urrao,Alnus jorullensis HBK.,Bloque,ICA,97
2017,II,III,Antioquia,Urrao,Cupressus lusitanica Mill.,Bloque,ICA,1446
2017,II,III,Antioquia,Urrao,Cupressus lusitanica Mill.,Rolliza,ICA,534
2017,II,III,Antioquia,Urrao,Cupressus lusitanica Mill.,Tabla,ICA,10
2017,II,III,Antioquia,Urrao,Pinus maximinoi H.E. Moore,Bloque,ICA,115
2017,II,III,Antioquia,Urrao,Pinus maximinoi H.E. Moore,Rolliza,ICA,24
2017,II,III,Antioquia,Urrao,Pinus patula,Bloque,ICA,1975
2017,II,III,Antioquia,Urrao,Pinus patula,Rolliza,ICA,143
2017,II,III,Antioquia,Vegachi,Acacia mangium,Bloque,ICA,92
2017,II,III,Antioquia,Vegachi,Acacia mangium,Palanca de Mina,ICA,22
2017,II,III,Antioquia,Vegachi,Acacia mangium,Pulpa,ICA,968
2017,II,III,Antioquia,Vegachi,Acacia mangium,Rolliza,ICA,6
2017,II,III,Antioquia,Vegachi,Cedrela odorata L.,Bloque,ICA,147
2017,II,III,Antioquia,Vegachi,Jacaranda copaia,Bloque,ICA,192
2017,II,III,Antioquia,Vegachi,Pinus oocarpa,Otros,ICA,580
2017,II,III,Antioquia,Vegachi,Pinus oocarpa,Pulpa,ICA,2537
2017,II,III,Antioquia,Vegachi,Tabebuia rosea,Bloque,ICA,50
2017,II,III,Antioquia,Venecia,Cordia alliodora (Ruiz & Pav.) Oken,Bloque,ICA,6
2017,II,III,Antioquia,Yarumal,Pinus patula,Rolliza,ICA,2257
2017,II,III,Antioquia,Yolombo,Pinus oocarpa,Pulpa,ICA,349
2017,II,III,Antioquia,Yolombo,Pinus oocarpa,Rolliza,ICA,8144
2017,II,III,Antioquia,Yolombo,Pinus tecunumanii,Rolliza,ICA,3462
2017,II,III,Antioquia,Yondó,Tectona grandis L. Fil,Rolliza,ICA,44
2017,II,III,Atlántico,Barranquilla,Eucalyptus tereticornis,Madera troceada,ICA,165
2017,II,III,Atlántico,Barranquilla,Eucalyptus tereticornis,Postes,ICA,30
2017,II,III,Atlántico,Repelon,Eucalyptus spp,Madera troceada,ICA,22
2017,II,III,Atlántico,Repelon,Gmelina arborea,Bloque,ICA,550
2017,II,III,Atlántico,Repelon,Gmelina arborea,Rolliza,ICA,150
2017,II,III,Bolívar,Córdoba,Gmelina arborea,Rolliza,ICA,1715
2017,II,III,Bolívar,El Carmen de Bolívar,Gmelina arborea,Bloque,ICA,128
2017,II,III,Bolívar,El Carmen de Bolívar,Gmelina arborea,Rolliza,ICA,75
2017,II,III,Bolívar,Magangue,Cordia alliodora (Ruiz & Pav.) Oken,Otros,ICA,6
2017,II,III,Bolívar,Magangue,Pachira quinata,Bloque,ICA,111
2017,II,III,Bolívar,Magangue,Tectona grandis L. Fil,Rolliza,ICA,5
2017,II,III,Bolívar,San Jacinto,Pachira quinata,Tabla,ICA,6
2017,II,III,Bolívar,Turbaco,Tectona grandis L. Fil,Tabla,ICA,16
2017,II,III,Bolívar,Zambrano,Gmelina arborea,Rolliza,ICA,5600
2017,II,III,Boyacá,Almeida,Eucalyptus globulus,Bloque,ICA,30
2017,II,III,Boyacá,Boavita,Eucalyptus globulus,Bloque,ICA,366
2017,II,III,Boyacá,Boavita,Eucalyptus globulus,Otros,ICA,42
2017,II,III,Boyacá,Boavita,Eucalyptus globulus,Palanca de Mina,ICA,206
2017,II,III,Boyacá,Boavita,Eucalyptus globulus,Postes,ICA,10
2017,II,III,Boyacá,Boavita,Pinus patula,Bloque,ICA,158
2017,II,III,Boyacá,Boyacá,Cupressus lusitanica Mill.,Bloque,ICA,10
2017,II,III,Boyacá,Boyacá,Eucalyptus globulus,Bloque,ICA,3
2017,II,III,Boyacá,Boyacá,Pinus patula,Bloque,ICA,8
2017,II,III,Boyacá,Boyacá,Pinus patula,Otros,ICA,16
2017,II,III,Boyacá,Boyacá,Pinus patula,Rolliza,ICA,124
2017,II,III,Boyacá,Briceño,Croton ferrugineus Kunth,Bloque,ICA,143
2017,II,III,Boyacá,Buenavista,Eucalyptus globulus,Bloque,ICA,199
2017,II,III,Boyacá,Buenavista,Pinus patula,Bloque,ICA,1
2017,II,III,Boyacá,Caldas,Eucalyptus globulus,Bloque,ICA,26
2017,II,III,Boyacá,Caldas,Eucalyptus globulus,Otros,ICA,12
2017,II,III,Boyacá,Caldas,Pinus patula,Bloque,ICA,285
2017,II,III,Boyacá,Caldas,Pinus patula,Tolete,ICA,25
2017,II,III,Boyacá,Campohermoso,Cupressus lusitanica Mill.,Bloque,ICA,10
2017,II,III,Boyacá,Campohermoso,Eucalyptus globulus,Bloque,ICA,10
2017,II,III,Boyacá,Campohermoso,Pinus patula,Otros,ICA,56
2017,II,III,Boyacá,Chinavita,Cupressus lusitanica Mill.,Bloque,ICA,77
2017,II,III,Boyacá,Chinavita,Eucalyptus globulus,Bloque,ICA,17
2017,II,III,Boyacá,Chinavita,Eucalyptus grandis,Bloque,ICA,16
2017,II,III,Boyacá,Chinavita,Eucalyptus grandis,Otros,ICA,7
2017,II,III,Boyacá,Chinavita,Fraxinus spp.,Bloque,ICA,14
2017,II,III,Boyacá,Chinavita,Pinus patula,Bloque,ICA,563
2017,II,III,Boyacá,Chinavita,Pinus patula,Otros,ICA,31
2017,II,III,Boyacá,Chinavita,Pinus patula,Postes,ICA,12
2017,II,III,Boyacá,Chinavita,Pinus patula,Rolliza,ICA,24
2017,II,III,Boyacá,Chiquinquirá,Eucalyptus globulus,Bloque,ICA,483
2017,II,III,Boyacá,Chiquinquirá,Eucalyptus globulus,Otros,ICA,30
2017,II,III,Boyacá,Chiquinquirá,Eucalyptus globulus,Palanca de Mina,ICA,142
2017,II,III,Boyacá,Chiquinquirá,Pinus patula,Bloque,ICA,287
2017,II,III,Boyacá,Chiquinquirá,Pinus patula,Tolete,ICA,30
2017,II,III,Boyacá,Chita,Eucalyptus globulus,Bloque,ICA,12
2017,II,III,Boyacá,Chita,Eucalyptus globulus,Otros,ICA,246
2017,II,III,Boyacá,Chita,Eucalyptus globulus,Postes,ICA,24
2017,II,III,Boyacá,Chivata,Eucalyptus globulus,Bloque,ICA,420
2017,II,III,Boyacá,Chivata,Eucalyptus globulus,Palanca de Mina,ICA,146
2017,II,III,Boyacá,Chivata,Eucalyptus globulus,Postes,ICA,5
2017,II,III,Boyacá,Ciénega,Cupressus lusitanica Mill.,Bloque,ICA,17
2017,II,III,Boyacá,Ciénega,Cupressus lusitanica Mill.,Palanca de Mina,ICA,6
2017,II,III,Boyacá,Ciénega,Eucalyptus globulus,Bloque,ICA,79
2017,II,III,Boyacá,Ciénega,Eucalyptus globulus,Limatón,ICA,5
2017,II,III,Boyacá,Ciénega,Eucalyptus globulus,Otros,ICA,6
2017,II,III,Boyacá,Ciénega,Eucalyptus globulus,Palanca de Mina,ICA,123
2017,II,III,Boyacá,Ciénega,Pinus patula,Bloque,ICA,38
2017,II,III,Boyacá,Ciénega,Pinus patula,Otros,ICA,13
2017,II,III,Boyacá,Ciénega,Pinus patula,Tolete,ICA,9
2017,II,III,Boyacá,Combita,Pinus patula,Bloque,ICA,14
2017,II,III,Boyacá,Corrales,Eucalyptus globulus,Bloque,ICA,100
2017,II,III,Boyacá,Corrales,Eucalyptus globulus,Palanca de Mina,ICA,33
2017,II,III,Boyacá,Corrales,Eucalyptus globulus,Postes,ICA,10
2017,II,III,Boyacá,Cucaita,Eucalyptus globulus,Rolliza,ICA,12
2017,II,III,Boyacá,Cucaita,Pinus radiata,Otros,ICA,12
2017,II,III,Boyacá,Cuítiva,Pinus patula,Bloque,ICA,84
2017,II,III,Boyacá,Cuítiva,Pinus patula,Madera troceada,ICA,14
2017,II,III,Boyacá,Cuítiva,Pinus patula,Otros,ICA,494
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,Bloque,ICA,85
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,Limatón,ICA,95
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,n.c.p,ICA,8
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,Otros,ICA,412
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,Palanca de Mina,ICA,447
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,Postes,ICA,27
2017,II,III,Boyacá,Duitama,Eucalyptus globulus,Rolliza,ICA,329
2017,II,III,Boyacá,Duitama,Pinus patula,Bloque,ICA,40
2017,II,III,Boyacá,Duitama,Pinus patula,Madera troceada,ICA,15
2017,II,III,Boyacá,El Cocuy,Eucalyptus globulus,Otros,ICA,8
2017,II,III,Boyacá,El Cocuy,Eucalyptus globulus,Postes,ICA,10
2017,II,III,Boyacá,El Cocuy,Eucalyptus globulus,Rolliza,ICA,8
2017,II,III,Boyacá,El Espino,Eucalyptus globulus,Otros,ICA,50
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Bloque,ICA,190
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Cercos,ICA,10
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Limatón,ICA,20
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Otros,ICA,40
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Palanca de Mina,ICA,817
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Postes,ICA,36
2017,II,III,Boyacá,Firavitoba,Eucalyptus globulus,Rolliza,ICA,50
2017,II,III,Boyacá,Firavitoba,Pinus patula,Bloque,ICA,50
2017,II,III,Boyacá,Firavitoba,Pinus patula,Rolliza,ICA,90
2017,II,III,Boyacá,Firavitoba,Pinus patula,Tabla,ICA,80
2017,II,III,Boyacá,Firavitoba,Pinus patula,Tolete,ICA,70
2017,II,III,Boyacá,Gameza,Eucalyptus globulus,Bloque,ICA,289
2017,II,III,Boyacá,Gameza,Eucalyptus globulus,Limatón,ICA,116
2017,II,III,Boyacá,Gameza,Eucalyptus globulus,Otros,ICA,793
2017,II,III,Boyacá,Gameza,Eucalyptus globulus,Palanca de Mina,ICA,2413
2017,II,III,Boyacá,Gameza,Eucalyptus globulus,Postes,ICA,28
2017,II,III,Boyacá,Gameza,Eucalyptus globulus,Rolliza,ICA,60
2017,II,III,Boyacá,Garagoa,Cupressus lusitanica Mill.,Bloque,ICA,203
2017,II,III,Boyacá,Garagoa,Cupressus lusitanica Mill.,Otros,ICA,6
2017,II,III,Boyacá,Garagoa,Eucalyptus globulus,Bloque,ICA,64
2017,II,III,Boyacá,Garagoa,Eucalyptus globulus,Postes,ICA,10
2017,II,III,Boyacá,Garagoa,Eucalyptus grandis,Bloque,ICA,15
2017,II,III,Boyacá,Garagoa,Eucalyptus grandis,Otros,ICA,34
2017,II,III,Boyacá,Garagoa,Eucalyptus grandis,Postes,ICA,79
2017,II,III,Boyacá,Garagoa,Fraxinus spp.,Bloque,ICA,13
2017,II,III,Boyacá,Garagoa,Pinus patula,Bloque,ICA,8
2017,II,III,Boyacá,Garagoa,Pinus radiata,Bloque,ICA,23
2017,II,III,Boyacá,Guateque,Cupressus lusitanica Mill.,Bloque,ICA,35
2017,II,III,Boyacá,Guateque,Eucalyptus globulus,Bloque,ICA,10
2017,II,III,Boyacá,Guateque,Eucalyptus grandis,Bloque,ICA,51
2017,II,III,Boyacá,Guateque,Fraxinus spp.,Bloque,ICA,2
2017,II,III,Boyacá,Guateque,Pinus patula,Bloque,ICA,15
2017,II,III,Boyacá,Guateque,Pinus radiata,Bloque,ICA,34
2017,II,III,Boyacá,Guayatá,Eucalyptus globulus,Postes,ICA,10
2017,II,III,Boyacá,Iza,Eucalyptus globulus,Bloque,ICA,40
2017,II,III,Boyacá,Iza,Eucalyptus globulus,Limatón,ICA,10
2017,II,III,Boyacá,Iza,Eucalyptus globulus,Otros,ICA,102
2017,II,III,Boyacá,Iza,Eucalyptus globulus,Palanca de Mina,ICA,83
2017,II,III,Boyacá,Jenesano,Pinus patula,Bloque,ICA,96
2017,II,III,Boyacá,La Capilla,Cupressus lusitanica Mill.,Bloque,ICA,130
2017,II,III,Boyacá,La Capilla,Fraxinus spp.,Bloque,ICA,16
2017,II,III,Boyacá,La Capilla,Pinus patula,Bloque,ICA,14
2017,II,III,Boyacá,La Uvita,Eucalyptus globulus,Bloque,ICA,16
2017,II,III,Boyacá,La Uvita,Eucalyptus globulus,Otros,ICA,26
2017,II,III,Boyacá,La Uvita,Eucalyptus globulus,Postes,ICA,30
2017,II,III,Boyacá,La Uvita,Pinus patula,Bloque,ICA,18
2017,II,III,Boyacá,Macanal,Cupressus lusitanica Mill.,Bloque,ICA,28
2017,II,III,Boyacá,Macanal,Eucalyptus grandis,Bloque,ICA,2
2017,II,III,Boyacá,Macanal,Pinus patula,Bloque,ICA,93
2017,II,III,Boyacá,Macanal,Pinus radiata,Bloque,ICA,12
2017,II,III,Boyacá,Macanal,Pinus radiata,Otros,ICA,12
2017,II,III,Boyacá,Miraflores,Cedrela spp.,Bloque,ICA,6
2017,II,III,Boyacá,Miraflores,Cupressus lusitanica Mill.,Bloque,ICA,60
2017,II,III,Boyacá,Miraflores,Eucalyptus globulus,Bloque,ICA,42
2017,II,III,Boyacá,Miraflores,Fraxinus spp.,Bloque,ICA,17
2017,II,III,Boyacá,Miraflores,Pinus patula,Bloque,ICA,26
2017,II,III,Boyacá,Mongui,Eucalyptus globulus,Limatón,ICA,30
2017,II,III,Boyacá,Mongui,Eucalyptus globulus,Otros,ICA,30
2017,II,III,Boyacá,Mongui,Eucalyptus globulus,Palanca de Mina,ICA,161
2017,II,III,Boyacá,Mongui,Eucalyptus globulus,Pulpa,ICA,30
2017,II,III,Boyacá,Mongui,Pinus patula,Bloque,ICA,10
2017,II,III,Boyacá,Nobsa,Eucalyptus globulus,Bloque,ICA,28
2017,II,III,Boyacá,Nobsa,Eucalyptus globulus,Limatón,ICA,50
2017,II,III,Boyacá,Nobsa,Eucalyptus globulus,Otros,ICA,134
2017,II,III,Boyacá,Nobsa,Eucalyptus globulus,Palanca de Mina,ICA,18
2017,II,III,Boyacá,Nobsa,Eucalyptus globulus,Pulpa,ICA,13950
2017,II,III,Boyacá,Nobsa,Pinus patula,Bloque,ICA,43
2017,II,III,Boyacá,Nobsa,Pinus patula,Madera troceada,ICA,8
2017,II,III,Boyacá,Nobsa,Pinus patula,Otros,ICA,18
2017,II,III,Boyacá,Nuevo Colón,Eucalyptus globulus,Bloque,ICA,58
2017,II,III,Boyacá,Nuevo Colón,Eucalyptus globulus,Limatón,ICA,10
2017,II,III,Boyacá,Nuevo Colón,Eucalyptus globulus,Otros,ICA,106
2017,II,III,Boyacá,Nuevo Colón,Eucalyptus globulus,Palanca de Mina,ICA,111
2017,II,III,Boyacá,Oicata,Acacia sp.,Palanca de Mina,ICA,4
2017,II,III,Boyacá,Oicata,Eucalyptus globulus,Bloque,ICA,120
2017,II,III,Boyacá,Oicata,Eucalyptus globulus,Limatón,ICA,10
2017,II,III,Boyacá,Oicata,Eucalyptus globulus,Otros,ICA,812
